18,32.8,54.4,30.6,64.6,9.0,5.6,0.8,0.9,3.2,2.6,21.0,alperen-sengun,Rockets,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/hou.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4871144.png&w=350&h=254
15,32.3,38.9,30.8,85.0,5.9,1.9,0.5,1.2,2.4,1.2,12.9,keegan-murray,Kings,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/sac.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4594327.png&w=350&h=254
19,31.6,47.8,37.8,83.0,3.3,1.5,0.2,0.8,1.1,0.8,11.8,harrison-barnes,Kings,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/sac.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6578.png&w=350&h=254
6,20.5,37.8,26.9,64.7,5.2,1.5,0.2,0.0,2.5,1.2,7.7,trey-lyles,Kings,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/sac.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3136196.png&w=350&h=254
16,14.1,42.2,37.0,66.7,2.3,0.3,0.3,0.4,1.3,0.3,5.9,sasha-vezenkov,Kings,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/sac.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3893014.png&w=350&h=254
17,9.4,67.8,0.0,57.9,3.6,0.4,0.6,0.3,1.2,1.0,5.4,javale-mcgee,Kings,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/sac.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3452.png&w=350&h=254
14,16.9,36.2,29.3,100.0,1.2,2.6,0.1,0.4,1.6,0.9,5.1,davion-mitchell,Kings,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/sac.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278053.png&w=350&h=254
19,36.7,52.1,50.0,89.2,6.5,5.7,1.2,0.7,1.9,3.6,31.0,kevin-durant,Suns,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/phx.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3202.png&w=350&h=254
12,34.4,46.5,40.7,93.9,6.3,8.2,0.5,0.8,3.1,3.3,27.3,devin-booker,Suns,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/phx.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3136193.png&w=350&h=254
3,28.7,39.1,33.3,68.8,5.3,3.7,0.3,0.7,3.0,3.0,17.3,bradley-beal,Suns,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/phx.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6580.png&w=350&h=254
19,31.7,46.8,40.8,78.6,2.2,3.0,0.6,1.1,1.5,1.5,14.3,eric-gordon,Suns,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/phx.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3431.png&w=350&h=254
19,33.1,48.1,46.8,89.5,4.5,2.9,0.4,0.7,2.3,1.5,12.3,grayson-allen,Suns,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/phx.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3135045.png&w=350&h=254
21,27.9,46.6,26.0,72.2,9.1,3.9,1.3,1.0,3.7,2.2,11.7,jusuf-nurkic,Suns,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/phx.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3102530.png&w=350&h=254
21,21.5,42.4,25.0,77.6,3.5,1.0,0.4,1.0,1.3,0.9,6.7,josh-okogie,Suns,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/phx.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4065663.png&w=350&h=254
20,17.9,59.6,100.0,83.3,4.4,1.5,1.1,0.2,2.1,1.2,6.7,drew-eubanks,Suns,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/phx.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3914285.png&w=350&h=254
21,17.0,39.5,35.6,81.3,3.9,2.0,0.3,0.7,1.2,0.8,6.3,jordan-goodwin,Suns,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/phx.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278402.png&w=350&h=254
18,18.8,41.4,27.3,76.7,3.3,0.9,0.8,0.7,1.1,0.2,5.8,keita-bates-diop,Suns,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/phx.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3136779.png&w=350&h=254
22,33.4,55.3,40.7,71.7,7.5,6.6,0.7,1.5,1.1,3.4,25.0,lebron-james,Lakers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/lal.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
22,35.0,53.3,23.1,83.7,12.7,3.2,2.7,1.0,2.7,2.0,22.7,anthony-davis,Lakers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/lal.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6583.png&w=350&h=254
23,30.2,48.3,40.5,78.2,3.3,6.3,0.5,0.8,2.0,1.8,16.6,dangelo-russell,Lakers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/lal.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3136776.png&w=350&h=254
23,29.1,46.7,33.0,86.3,4.7,4.7,0.1,1.0,1.4,2.4,14.1,austin-reaves,Lakers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/lal.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066457.png&w=350&h=254
14,23.0,50.0,40.5,76.7,3.5,1.1,0.2,0.8,1.6,0.9,11.4,rui-hachimura,Lakers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/lal.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066648.png&w=350&h=254
21,29.4,42.1,35.8,72.2,2.5,1.4,0.4,0.8,2.2,0.8,8.8,taurean-prince,Lakers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/lal.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2990962.png&w=350&h=254
19,24.1,40.9,31.4,85.3,2.8,1.2,0.3,1.4,1.7,0.6,7.1,cam-reddish,Lakers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/lal.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4395627.png&w=350&h=254
22,19.7,44.5,26.4,68.9,5.9,0.9,0.5,0.2,1.7,1.3,6.9,christian-wood,Lakers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/lal.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3058254.png&w=350&h=254
4,28.3,39.3,7.1,50.0,1.0,3.0,0.0,1.5,2.5,0.5,6.0,gabe-vincent,Lakers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/lal.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3137259.png&w=350&h=254
18,17.6,41.5,31.6,71.4,2.7,1.0,0.2,0.4,1.6,0.7,5.0,max-christie,Lakers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/lal.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432582.png&w=350&h=254
19,34.7,54.7,36.5,92.9,5.6,6.3,0.9,2.6,2.5,2.2,30.1,shai-gilgeous-alexander,Thunder,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/okc.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278073.png&w=350&h=254
17,32.8,49.8,35.3,88.1,4.2,3.8,0.3,0.8,3.0,1.9,17.4,jalen-williams,Thunder,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/okc.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4593803.png&w=350&h=254
20,29.8,51.9,37.6,86.5,7.9,2.6,2.4,1.0,2.8,1.9,16.9,chet-holmgren,Thunder,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/okc.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433255.png&w=350&h=254
20,26.2,42.0,31.9,77.8,5.7,4.3,0.5,0.8,1.4,2.6,11.8,josh-giddey,Thunder,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/okc.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4871145.png&w=350&h=254
20,20.5,44.9,45.3,83.3,2.5,1.2,0.3,0.8,1.2,0.5,10.3,isaiah-joe,Thunder,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/okc.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4395702.png&w=350&h=254
20,27.7,42.9,39.3,79.5,4.1,1.3,0.8,0.9,2.9,1.0,10.0,luguentz-dort,Thunder,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/okc.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397020.png&w=350&h=254
20,22.1,58.8,52.4,84.6,2.4,1.3,0.4,0.6,1.7,0.5,7.4,cason-wallace,Thunder,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/okc.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683692.png&w=350&h=254
10,16.5,54.8,52.6,30.0,2.9,1.7,0.2,0.4,2.1,0.3,5.9,kenrich-williams,Thunder,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/okc.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3133626.png&w=350&h=254
6,9.5,37.5,40.0,93.3,0.8,0.8,0.2,0.3,1.3,0.0,5.3,davis-bertans,Thunder,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/okc.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6426.png&w=350&h=254
18,11.9,61.1,45.0,71.4,2.1,0.7,0.1,0.4,1.1,0.5,5.0,aaron-wiggins,Thunder,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/okc.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397183.png&w=350&h=254
2,32.5,39.0,42.1,100.0,1.5,4.0,0.0,1.0,2.5,0.5,23.0,anfernee-simons,Trail Blazers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/por.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4351851.png&w=350&h=254
19,34.9,43.7,41.2,83.0,3.8,2.2,0.9,0.8,2.2,2.5,22.1,jerami-grant,Trail Blazers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/por.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2991070.png&w=350&h=254
20,37.3,42.2,34.7,82.7,5.6,3.5,0.4,1.1,3.0,3.0,18.1,shaedon-sharpe,Trail Blazers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/por.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4914336.png&w=350&h=254
15,28.1,41.2,38.0,79.6,4.0,6.1,0.2,0.9,1.3,1.8,17.0,malcolm-brogdon,Trail Blazers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/por.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2566769.png&w=350&h=254
18,31.9,58.7,0.0,81.0,10.8,1.6,0.7,1.2,2.6,1.9,12.9,deandre-ayton,Trail Blazers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/por.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278129.png&w=350&h=254
11,25.2,35.1,20.5,66.7,2.6,4.2,0.1,0.5,4.2,3.2,9.2,scoot-henderson,Trail Blazers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/por.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683678.png&w=350&h=254
14,19.5,40.6,29.3,84.6,1.7,4.5,0.1,0.8,1.4,1.1,7.8,skylar-mays,Trail Blazers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/por.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066269.png&w=350&h=254
12,14.6,40.8,34.0,87.5,2.2,1.2,0.3,0.5,1.8,0.7,7.3,duop-reath,Trail Blazers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/por.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066268.png&w=350&h=254
20,17.6,45.9,25.0,74.2,4.9,0.7,0.5,0.8,2.4,1.0,7.3,jabari-walker,Trail Blazers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/por.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432446.png&w=350&h=254
6,19.8,65.4,0.0,77.8,6.3,0.8,1.2,1.2,2.8,1.2,6.8,robert-williams-iii,Trail Blazers,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/por.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066211.png&w=350&h=254
15,34.1,48.4,38.3,84.0,8.7,1.1,0.9,1.1,2.3,1.3,23.7,lauri-markkanen,Jazz,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/utah.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066336.png&w=350&h=254
17,31.5,41.4,31.6,83.6,3.3,4.9,0.1,0.8,1.4,3.2,17.8,jordan-clarkson,Jazz,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/utah.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2528426.png&w=350&h=254
21,30.9,47.7,39.5,72.7,8.4,0.9,0.8,0.6,2.9,1.4,14.2,john-collins,Jazz,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/utah.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3908845.png&w=350&h=254
21,20.6,44.3,33.3,87.8,2.6,3.3,0.2,0.4,1.7,2.0,12.3,collin-sexton,Jazz,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/utah.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277811.png&w=350&h=254
21,26.3,33.8,29.9,77.8,3.3,5.2,0.1,0.5,1.1,2.3,10.3,keyonte-george,Jazz,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/utah.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433627.png&w=350&h=254
21,22.0,38.0,33.3,85.2,2.9,4.3,0.4,0.9,2.2,1.9,9.3,talen-horton-tucker,Jazz,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/utah.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4396991.png&w=350&h=254
14,24.7,56.0,18.2,57.9,7.9,0.6,2.3,0.3,2.3,1.2,8.9,walker-kessler,Jazz,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/utah.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433136.png&w=350&h=254
19,21.1,58.1,47.1,87.9,5.5,3.7,0.2,0.8,2.9,1.9,7.6,kelly-olynyk,Jazz,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/utah.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2489663.png&w=350&h=254
19,18.1,43.0,37.5,90.0,2.5,1.3,0.4,0.4,1.4,1.0,7.2,simone-fontecchio,Jazz,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/utah.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3899664.png&w=350&h=254
21,20.6,46.4,40.6,75.0,2.6,1.0,0.6,0.7,1.4,0.7,6.5,ochai-agbaji,Jazz,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/utah.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397018.png&w=350&h=254
21,34.2,54.6,30.0,78.5,12.9,9.8,0.8,1.2,2.5,3.0,28.6,nikola-jokic,Nuggets,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/den.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3112335.png&w=350&h=254
22,31.6,48.7,39.4,74.2,8.1,1.7,0.8,0.5,2.3,1.2,17.5,michael-porter-jr,Nuggets,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/den.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278104.png&w=350&h=254
9,29.8,43.4,40.4,88.0,2.7,7.1,0.7,0.3,2.1,1.9,17.0,jamal-murray,Nuggets,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/den.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3936299.png&w=350&h=254
22,26.5,50.4,42.2,65.6,2.4,4.5,0.3,0.8,2.0,1.7,13.6,reggie-jackson,Nuggets,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/den.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6443.png&w=350&h=254
18,33.7,49.3,23.1,52.0,7.1,3.7,0.8,1.1,1.9,1.7,13.1,aaron-gordon,Nuggets,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/den.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3064290.png&w=350&h=254
22,34.3,44.6,40.5,92.7,2.0,2.8,0.4,1.6,2.1,1.3,10.8,kentavious-caldwell-pope,Nuggets,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/den.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2581018.png&w=350&h=254
22,20.6,48.1,40.0,73.0,4.2,1.9,0.3,0.4,1.7,0.7,8.9,christian-braun,Nuggets,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/den.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4431767.png&w=350&h=254
7,14.0,60.7,0.0,28.6,4.6,1.0,0.3,0.3,1.4,1.0,5.7,deandre-jordan,Nuggets,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/den.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3442.png&w=350&h=254
19,12.6,37.4,31.1,70.0,1.2,1.1,0.3,0.3,1.7,0.2,4.9,julian-strawther,Nuggets,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/den.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432181.png&w=350&h=254
12,14.5,57.9,51.9,0.0,1.8,1.2,0.0,0.5,1.3,0.3,4.8,justin-holiday,Nuggets,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/den.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2284101.png&w=350&h=254
18,35.2,45.4,37.8,86.5,5.9,5.1,0.5,1.3,1.9,3.2,25.7,anthony-edwards,Timberwolves,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/min.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4594268.png&w=350&h=254
20,33.4,51.0,42.6,90.2,9.1,3.1,0.8,0.9,3.4,3.1,21.8,karl-anthony-towns,Timberwolves,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/min.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3136195.png&w=350&h=254
20,32.6,61.6,0.0,62.3,12.1,1.1,2.4,0.6,2.8,1.6,13.4,rudy-gobert,Timberwolves,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/min.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3032976.png&w=350&h=254
20,21.8,50.3,37.9,90.6,4.3,0.8,0.6,0.7,1.5,1.1,12.7,naz-reid,Timberwolves,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/min.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4396971.png&w=350&h=254
20,29.7,43.4,41.1,96.4,3.0,6.1,0.1,1.1,1.9,0.9,10.8,mike-conley,Timberwolves,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/min.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3195.png&w=350&h=254
11,23.6,58.2,37.9,100.0,2.2,1.3,0.4,0.5,3.3,1.0,9.5,jaden-mcdaniels,Timberwolves,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/min.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4431671.png&w=350&h=254
20,24.1,49.1,16.7,68.8,3.7,3.9,1.0,0.8,1.5,1.6,7.3,kyle-anderson,Timberwolves,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/min.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2993874.png&w=350&h=254
20,23.3,40.8,33.3,45.5,2.2,2.6,0.7,0.9,1.9,1.1,6.7,nickeil-alexander-walker,Timberwolves,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/min.png&w=250&h=250,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278039.png&w=350&h=254
